chick_ring_number,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,Extra-pair_paternity,Extra-pair_dad_ring,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,rear_Cs_out,rear_Cs_in,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,chick_survival_to_first_breed_season
P809916,2003,203232,E,E88,P806898,P803233,2,.,P803233,17,8,39,8,8,203385,SW,SW13,P806989,P805086,6,2,16,10,39,10,6,3,-3,7,7,7,53,16.4,11.3,3,1,0
P809917,2003,203232,E,E88,P806898,P803233,2,.,P803233,17,8,39,8,8,203385,SW,SW13,P806989,P805086,6,2,16,10,39,10,6,3,-3,7,7,7,53,17,10.7,3,1,0
P809918,2003,203385,SW,SW13,P806989,P805086,2,.,P805086,16,10,39,10,10,203385,SW,SW13,P806989,P805086,6,1,16,10,39,10,6,3,-3,7,7,7,53,16.8,9.7,3,1,0
P809919,2003,203385,SW,SW13,P806989,P805086,2,.,P805086,16,10,39,10,10,203385,SW,SW13,P806989,P805086,6,1,16,10,39,10,6,3,-3,7,7,7,53,16.7,10.2,3,1,0
P809920,2003,203385,SW,SW13,P806989,P805086,2,.,P805086,16,10,39,10,10,203385,SW,SW13,P806989,P805086,6,1,16,10,39,10,6,3,-3,7,7,7,53,17.1,10.4,3,2,0
P809921,2003,203385,SW,SW13,P806989,P805086,.,.,P805086,16,10,39,10,10,203385,SW,SW13,P806989,P805086,6,1,16,10,39,10,6,3,-3,7,7,7,53,16.9,10.8,3,.,0
P809950,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203428,W,W26,P806878,P806879,6,2,15,11,39,11,6,4,-2,9,9,9,53,17.6,11.7,3,.,0
P809951,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203428,W,W26,P806878,P806879,6,1,15,11,39,11,6,4,-2,9,9,9,53,17,10.7,3,.,0
P809952,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203428,W,W26,P806878,P806879,6,1,15,11,39,11,6,4,-2,9,9,9,53,17.4,11.3,3,.,0
P809953,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203428,W,W26,P806878,P806879,6,2,15,11,39,11,6,4,-2,9,9,9,53,16.8,10.6,3,.,0
P809954,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203428,W,W26,P806878,P806879,6,2,15,11,39,11,6,4,-2,9,9,9,53,16.9,11.2,3,.,0
P809955,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203428,W,W26,P806878,P806879,6,1,15,11,39,11,6,4,-2,9,9,9,53,16.8,11.2,3,.,0
P809956,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203428,W,W26,P806878,P806879,6,1,15,11,39,11,6,4,-2,9,9,9,53,16.7,10.6,3,.,0
P809957,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203428,W,W26,P806878,P806879,6,1,15,11,39,11,6,4,-2,9,9,9,53,16.2,11.2,3,.,0
P809958,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203428,W,W26,P806878,P806879,6,2,15,11,39,11,6,4,-2,9,9,9,53,16.8,10.6,3,.,0
P809979,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203430,W,W29,P808860,P806880,5,1,17,9,39,8,4,6,2,10,9,9,53,16.8,10.1,3,.,0
P809980,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203430,W,W29,P808860,P806880,5,2,17,9,39,8,4,6,2,10,9,9,53,17.3,10.7,3,.,0
P809981,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203430,W,W29,P808860,P806880,5,2,17,9,39,8,4,6,2,10,9,9,53,16.8,10.4,3,.,0
P809982,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203430,W,W29,P808860,P806880,5,1,17,9,39,8,4,6,2,10,9,9,53,16.9,10.9,3,.,0
P809983,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203430,W,W29,P808860,P806880,5,2,17,9,39,8,4,6,2,10,9,9,53,16.8,11.2,3,.,0
P809984,2003,203430,W,W29,P808860,P806880,.,.,P806880,17,9,39,8,7,203430,W,W29,P808860,P806880,5,1,17,9,39,8,4,6,2,10,9,9,53,17.4,10.8,3,.,0
P809985,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203430,W,W29,P808860,P806880,5,2,17,9,39,8,4,6,2,10,9,9,53,17.3,10.9,3,.,0
P809986,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203430,W,W29,P808860,P806880,5,2,17,9,39,8,4,6,2,10,9,9,53,17.8,11.4,3,.,0
P809987,2003,203428,W,W26,P806878,P806879,.,.,P806879,15,11,39,11,11,203430,W,W29,P808860,P806880,5,2,17,9,39,8,4,6,2,10,9,9,53,16.5,10.9,3,.,1
P809988,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,16.7,11.3,3,2,0
P809989,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,17.4,11.3,3,2,1
P809990,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,17.4,11.3,3,2,0
P809991,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,16.4,11.7,3,1,0
P809992,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,16.8,10,3,2,0
P809993,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,17.4,10.9,3,2,0
P809994,2003,203135,CP,CP34,P806885,P808462,2,.,P808462,20,8,40,8,7,203135,CP,CP34,P806885,P808462,7,1,20,8,40,8,0,0,0,8,7,7,54,17.2,10.3,3,2,0
P810003,2003,203037,B,B148,P803173,P803058,2,.,P803058,19,9,40,7,2,203037,B,B148,P803173,P803058,6,1,19,9,40,7,4,2,-2,5,3,3,54,17.2,11.6,2,2,1
P810004,2003,203032,B,B130,P803910,P806893,2,.,P806893,19,8,40,7,2,203037,B,B148,P803173,P803058,6,2,19,9,40,7,4,2,-2,5,3,3,54,16.6,10.4,2,2,0
P810009,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,17.7,12,2,.,0
P810010,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,17.4,12.4,2,.,0
P810011,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,17.1,12,2,.,0
P810012,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,16.5,11.5,2,.,0
P810013,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,17.1,11.4,2,.,0
P810014,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,17.2,10.8,2,.,0
P810015,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,16.9,10.8,2,.,0
P810016,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,16.9,11,2,.,0
P810017,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,17.3,11.9,2,.,0
P810018,2003,203302,O,O66,P807683,P804960,.,.,P804960,14,12,39,11,10,203302,O,O66,P807683,P804960,7,1,14,12,39,11,0,0,0,11,10,10,53,16,10.5,2,.,0
P810019,2003,203032,B,B130,P803910,P806893,2,.,P806893,19,8,40,7,2,203037,B,B148,P803173,P803058,6,2,19,9,40,7,4,2,-2,5,3,3,54,15.6,9.8,2,1,0
P810020,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203003,B,B11,P803596,P803597,5,1,17,11,40,9,3,6,3,12,6,2,54,16.9,8.9,2,1,0
P810021,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203003,B,B11,P803596,P803597,5,1,17,11,40,9,3,6,3,12,6,2,54,16.3,9.3,2,1,0
P810022,2003,203005,B,B18,.,P804745,2,.,P804745,19,9,40,9,4,203003,B,B11,P803596,P803597,5,2,17,11,40,9,3,6,3,12,6,2,54,16.3,9,2,2,0
P810023,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203003,B,B11,P803596,P803597,5,1,17,11,40,9,3,6,3,12,6,2,54,15.9,7.7,2,1,0
P810024,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203003,B,B11,P803596,P803597,5,1,17,11,40,9,3,6,3,12,6,2,54,16,8.1,2,2,0
P810025,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203003,B,B11,P803596,P803597,5,1,17,11,40,9,3,6,3,12,6,2,54,16.8,8.3,2,1,0
P810026,2003,203037,B,B148,P803173,P803058,2,.,P803058,19,9,40,7,2,203032,B,B130,P803910,P806893,5,2,19,8,40,7,2,4,2,9,1,1,54,16.6,9.4,2,2,0
P810027,2003,203005,B,B18,.,P804745,2,.,P804745,19,9,40,9,4,203005,B,B18,.,P804745,6,1,19,9,40,9,6,3,-3,6,6,5,54,16.4,9.8,2,1,0
P810028,2003,203005,B,B18,.,P804745,1,.,.,19,9,40,9,4,203005,B,B18,.,P804745,6,1,19,9,40,9,6,3,-3,6,6,5,54,16.8,10.1,2,1,0
P810029,2003,203005,B,B18,.,P804745,2,.,P804745,19,9,40,9,4,203005,B,B18,.,P804745,6,1,19,9,40,9,6,3,-3,6,6,5,54,17,10.3,2,1,0
P810030,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203005,B,B18,.,P804745,6,2,19,9,40,9,6,3,-3,6,6,5,54,17.3,10.1,2,1,0
P810031,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203005,B,B18,.,P804745,6,2,19,9,40,9,6,3,-3,6,6,5,54,17.7,10,2,2,0
P810032,2003,203003,B,B11,P803596,P803597,2,.,P803597,17,11,40,9,8,203005,B,B18,.,P804745,6,2,19,9,40,9,6,3,-3,6,6,5,54,17,10,2,1,0
P810063,2003,203010,B,B29,P804976,P803383,2,.,P803383,19,10,41,8,6,203024,B,B99,P806891,P806440,6,2,23,7,41,6,5,3,-2,4,4,4,55,16.9,11,2,1,0
P810064,2003,203010,B,B29,P804976,P803383,2,.,P803383,19,10,41,8,6,203024,B,B99,P806891,P806440,6,2,23,7,41,6,5,3,-2,4,4,4,55,16.1,10.7,2,1,0
P810065,2003,203024,B,B99,P806891,P806440,2,.,P806440,23,7,41,6,4,203024,B,B99,P806891,P806440,6,1,23,7,41,6,5,3,-2,4,4,4,55,16.4,11,2,2,0
P810066,2003,203010,B,B29,P804976,P803383,2,.,P803383,19,10,41,8,6,203024,B,B99,P806891,P806440,6,2,23,7,41,6,5,3,-2,4,4,4,55,16.5,10.5,2,1,0
P810067,2003,203025,B,B109,P803913,P807075,2,.,P807075,19,10,41,10,5,203025,B,B109,P803913,P807075,6,1,19,10,41,10,7,3,-4,6,6,6,55,17.2,9.9,2,2,0
P810068,2003,203025,B,B109,P803913,P807075,2,.,P807075,19,10,41,10,5,203025,B,B109,P803913,P807075,6,1,19,10,41,10,7,3,-4,6,6,6,55,17,9.6,2,1,0
P810069,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203025,B,B109,P803913,P807075,6,2,19,10,41,10,7,3,-4,6,6,6,55,16.2,9.3,2,1,0
P810070,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203025,B,B109,P803913,P807075,6,2,19,10,41,10,7,3,-4,6,6,6,55,17.2,9.8,2,2,0
P810071,2003,203025,B,B109,P803913,P807075,2,.,P807075,19,10,41,10,5,203025,B,B109,P803913,P807075,6,1,19,10,41,10,7,3,-4,6,6,6,55,17.4,9.9,2,2,0
P810072,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203025,B,B109,P803913,P807075,6,2,19,10,41,10,7,3,-4,6,6,6,55,16.7,10.3,2,2,0
P810073,2003,203044,B,B171,P807130,P807329,2,.,P807329,27,5,41,5,5,203044,B,B171,P807130,P807329,7,1,27,5,41,5,0,0,0,5,5,5,55,16,10.3,2,1,0
P810074,2003,203044,B,B171,P807130,P807329,2,.,P807329,27,5,41,5,5,203044,B,B171,P807130,P807329,7,1,27,5,41,5,0,0,0,5,5,5,55,15.7,9.6,2,1,0
P810075,2003,203044,B,B171,P807130,P807329,2,.,P807329,27,5,41,5,5,203044,B,B171,P807130,P807329,7,1,27,5,41,5,0,0,0,5,5,5,55,16.3,9.9,2,1,0
P810076,2003,203044,B,B171,P807130,P807329,2,.,P807329,27,5,41,5,5,203044,B,B171,P807130,P807329,7,1,27,5,41,5,0,0,0,5,5,5,55,16.7,11.8,2,2,0
P810077,2003,203044,B,B171,P807130,P807329,2,.,P807329,27,5,41,5,5,203044,B,B171,P807130,P807329,7,1,27,5,41,5,0,0,0,5,5,5,55,16.1,10,2,1,0
P810082,2003,203010,B,B29,P804976,P803383,1,P803384,P803384,19,10,41,8,6,203010,B,B29,P804976,P803383,5,1,19,10,41,8,3,5,2,10,6,6,55,16.2,9,2,2,0
P810083,2003,203024,B,B99,P806891,P806440,1,.,.,23,7,41,6,4,203010,B,B29,P804976,P803383,5,2,19,10,41,8,3,5,2,10,6,6,55,16.4,9.5,2,2,0
P810084,2003,203010,B,B29,P804976,P803383,2,.,P803383,19,10,41,8,6,203010,B,B29,P804976,P803383,5,1,19,10,41,8,3,5,2,10,6,6,55,16.1,9.3,2,2,0
P810085,2003,203010,B,B29,P804976,P803383,2,.,P803383,19,10,41,8,6,203010,B,B29,P804976,P803383,5,1,19,10,41,8,3,5,2,10,6,6,55,16.4,9.9,2,2,0
P810086,2003,203024,B,B99,P806891,P806440,1,.,.,23,7,41,6,4,203010,B,B29,P804976,P803383,5,2,19,10,41,8,3,5,2,10,6,6,55,16.2,8.5,2,1,0
P810087,2003,203024,B,B99,P806891,P806440,2,.,P806440,23,7,41,6,4,203010,B,B29,P804976,P803383,5,2,19,10,41,8,3,5,2,10,6,6,55,16.9,9.8,2,2,0
P810088,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203261,MP,MP82,P804799,P808850,5,1,17,11,41,11,3,7,4,15,6,6,55,16.1,9.7,2,2,0
P810089,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203261,MP,MP82,P804799,P808850,5,1,17,11,41,11,3,7,4,15,6,6,55,16.6,9.5,2,2,0
P810090,2003,203025,B,B109,P803913,P807075,2,.,P807075,19,10,41,10,5,203261,MP,MP82,P804799,P808850,5,2,17,11,41,11,3,7,4,15,6,6,55,16,7.8,2,1,0
P810091,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203261,MP,MP82,P804799,P808850,5,1,17,11,41,11,3,7,4,15,6,6,55,16.1,7.8,2,.,0
P810092,2003,203261,MP,MP82,P804799,P808850,2,.,P808850,17,11,41,11,7,203261,MP,MP82,P804799,P808850,5,1,17,11,41,11,3,7,4,15,6,6,55,16.3,8.6,2,1,0
P810093,2003,203025,B,B109,P803913,P807075,1,.,.,19,10,41,10,5,203261,MP,MP82,P804799,P808850,5,2,17,11,41,11,3,7,4,15,6,6,55,14.7,7,2,2,0
P810094,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,17.7,11.6,2,.,0
P810095,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,17.6,11.3,2,.,0
P810096,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,16.2,9.9,2,.,0
P810097,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,16.6,11,2,.,0
P810098,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,16.6,10.3,2,.,0
P810099,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,16,9.7,2,.,0
P810100,2003,203403,SW,SW88,P807166,P807022,.,.,P807022,20,7,41,7,7,203403,SW,SW88,P807166,P807022,7,1,20,7,41,7,0,0,0,7,7,7,55,16.4,10.3,2,.,0
P810109,2003,203409,SW,SW120,P807775,P808835,.,.,P808835,18,9,41,9,8,203409,SW,SW120,P807775,P808835,5,1,18,9,41,9,3,6,3,12,11,11,55,16.1,10.3,2,.,0
P810110,2003,203317,O,O103,P806896,P806897,.,.,P806897,18,10,41,10,10,203409,SW,SW120,P807775,P808835,5,2,18,9,41,9,3,6,3,12,11,11,55,16.1,11.1,2,.,0
P810111,2003,203317,O,O103,P806896,P806897,.,.,P806897,18,10,41,10,10,203409,SW,SW120,P807775,P808835,5,2,18,9,41,9,3,6,3,12,11,11,55,17.6,11.5,2,.,0
P810112,2003,203317,O,O103,P806896,P806897,.,.,P806897,18,10,41,10,10,203409,SW,SW120,P807775,P808835,5,2,18,9,41,9,3,6,3,12,11,11,55,17.3,11.9,2,.,0
P810113,2003,203317,O,O103,P806896,P806897,.,.,P806897,18,10,41,10,10,203409,SW,SW120,P807775,P808835,5,2,18,9,41,9,3,6,3,12,11,11,55,16.6,10.5,2,.,0
P810114,2003,203317,O,O103,P806896,P806897,.,.,P806897,18,10,41,10,10,203409,SW,SW120,P807775,P808835,5,2,18,9,41,9,3,6,3,12,11,11,55,16.4,11.3,2,.,0
P810115,2003,203409,SW,SW120,P807775,P808835,.,.,P808835,18,9,41,9,8,203409,SW,SW120,P807775,P808835,5,1,18,9,41,9,3,6,3,12,11,11,55,17.3,10.8,2,.,0
P810116,2003,203317,O,O103,P806896,P806897,.,.,P806897,18,10,41,10,10,203409,SW,SW120,P807775,P808835,5,2,18,9,41,9,3,6,3,12,11,11,55,16,10.4,2,.,1
P810117,2003,203409,SW,SW120,P807775,P808835,.,.,P808835,18,9,41,9,8,203409,SW,SW120,P807775,P808835,5,1,18,9,41,9,3,6,3,12,11,11,55,17.3,11.5,2,.,0
P810118,2003,203409,SW,SW120,P807775,P808835,.,.,P808835,18,9,41,9,8,203409,SW,SW120,P807775,P808835,5,1,18,9,41,9,3,6,3,12,11,11,55,16.9,10.6,2,.,0
P810119,2003,203409,SW,SW120,P807775,P808835,.,.,P808835,18,9,41,9,8,203409,SW,SW120,P807775,P808835,5,1,18,9,41,9,3,6,3,12,11,11,55,17.3,11.4,2,.,0
P810157,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,17.1,10.9,2,.,0
P810158,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.6,10.7,2,.,0
P810159,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,17.3,11.1,2,.,0
P810160,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.8,10.5,2,.,0
P810161,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.5,10.4,2,.,0
P810162,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.4,10.6,2,.,0
P810163,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.9,10.7,2,.,0
P810164,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.4,10.3,2,.,0
P810165,2003,203246,MP,MP38,P808848,P804713,.,.,P804713,20,10,42,10,9,203246,MP,MP38,P808848,P804713,7,1,20,10,42,10,0,0,0,10,9,9,56,16.8,10.8,2,.,0
P810182,2003,203305,O,O73,P807908,P806707,2,.,P806707,16,12,42,11,8,203305,O,O73,P807908,P806707,6,1,16,12,42,11,7,4,-3,8,7,5,56,15.8,10,2,2,0
P810183,2003,203290,O,O51,P806339,P803100,1,.,.,17,11,42,11,10,203305,O,O73,P807908,P806707,6,2,16,12,42,11,7,4,-3,8,7,5,56,15.9,9.2,2,1,0
P810184,2003,203290,O,O51,P806339,P803100,2,.,P803100,17,11,42,11,10,203305,O,O73,P807908,P806707,6,2,16,12,42,11,7,4,-3,8,7,5,56,15.9,9.7,2,1,0
P810185,2003,203305,O,O73,P807908,P806707,2,.,P806707,16,12,42,11,8,203305,O,O73,P807908,P806707,6,1,16,12,42,11,7,4,-3,8,7,5,56,16.1,9.8,2,2,0
P810186,2003,203290,O,O51,P806339,P803100,2,.,P803100,17,11,42,11,10,203305,O,O73,P807908,P806707,6,2,16,12,42,11,7,4,-3,8,7,5,56,16.6,10,2,2,0
P810187,2003,203290,O,O51,P806339,P803100,2,.,P803100,17,11,42,11,10,203305,O,O73,P807908,P806707,6,2,16,12,42,11,7,4,-3,8,7,5,56,16.2,8.6,2,1,0
P810188,2003,203305,O,O73,P807908,P806707,2,.,P806707,16,12,42,11,8,203305,O,O73,P807908,P806707,6,1,16,12,42,11,7,4,-3,8,7,5,56,15.9,8.8,2,2,0
P810191,2003,203007,B,B21,P808214,P804167,2,.,P804167,21,9,43,9,5,203007,B,B21,P808214,P804167,5,1,21,9,43,9,3,6,3,12,7,6,57,16.4,9,2,2,0
P810192,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203007,B,B21,P808214,P804167,5,2,21,9,43,9,3,6,3,12,7,6,57,14.8,5.5,2,2,0
P810193,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203007,B,B21,P808214,P804167,5,2,21,9,43,9,3,6,3,12,7,6,57,15.8,8,2,1,0
P810194,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203007,B,B21,P808214,P804167,5,2,21,9,43,9,3,6,3,12,7,6,57,14.6,6.9,2,1,0
P810195,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203007,B,B21,P808214,P804167,5,2,21,9,43,9,3,6,3,12,7,6,57,15.8,8,2,2,0
P810196,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203007,B,B21,P808214,P804167,5,2,21,9,43,9,3,6,3,12,7,6,57,15.4,8,2,1,0
P810197,2003,203007,B,B21,P808214,P804167,2,.,P804167,21,9,43,9,5,203007,B,B21,P808214,P804167,5,1,21,9,43,9,3,6,3,12,7,6,57,16.3,9.5,2,1,0
P810198,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203053,B,B194A,P803897,P805727,6,1,21,9,43,9,6,3,-3,6,6,6,57,17,11.3,2,2,0
P810199,2003,203007,B,B21,P808214,P804167,2,.,P804167,21,9,43,9,5,203053,B,B194A,P803897,P805727,6,2,21,9,43,9,6,3,-3,6,6,6,57,17.2,11.9,2,2,0
P810200,2003,203053,B,B194A,P803897,P805727,2,.,P805727,21,9,43,9,8,203053,B,B194A,P803897,P805727,6,1,21,9,43,9,6,3,-3,6,6,6,57,16.7,11.6,2,2,0
P810512,2003,203131,CP,CP23,P808587,P806887,.,.,P806887,17,11,40,11,10,203151,CP,CP121,P806886,P807497,6,2,14,10,40,10,7,3,-4,6,6,6,54,17,11,3,1,0
P810513,2003,203131,CP,CP23,P808587,P806887,.,.,P806887,17,11,40,11,10,203151,CP,CP121,P806886,P807497,6,2,14,10,40,10,7,3,-4,6,6,6,54,17.3,10.8,3,1,0
P810514,2003,203151,CP,CP121,P806886,P807497,.,.,P807497,14,10,40,10,9,203151,CP,CP121,P806886,P807497,6,1,14,10,40,10,7,3,-4,6,6,6,54,17.1,12.1,3,2,0
P810515,2003,203151,CP,CP121,P806886,P807497,.,.,P807497,14,10,40,10,9,203151,CP,CP121,P806886,P807497,6,1,14,10,40,10,7,3,-4,6,6,6,54,17.5,11.7,3,2,0
P810516,2003,203151,CP,CP121,P806886,P807497,.,.,P807497,14,10,40,10,9,203151,CP,CP121,P806886,P807497,6,1,14,10,40,10,7,3,-4,6,6,6,54,17.2,11.6,3,2,0
P810517,2003,203131,CP,CP23,P808587,P806887,.,.,P806887,17,11,40,11,10,203151,CP,CP121,P806886,P807497,6,2,14,10,40,10,7,3,-4,6,6,6,54,17.5,11.3,3,2,0
P810540,2003,203151,CP,CP121,P806886,P807497,.,.,P807497,14,10,40,10,9,203131,CP,CP23,P808587,P806887,5,2,17,11,40,11,3,7,4,15,13,13,54,15.9,10.2,3,1,0
P810541,2003,203131,CP,CP23,P808587,P806887,.,.,P806887,17,11,40,11,10,203131,CP,CP23,P808587,P806887,5,1,17,11,40,11,3,7,4,15,13,13,54,17.1,10.3,3,2,0
P810542,2003,203131,CP,CP23,P808587,P806887,.,.,P806887,17,11,40,11,10,203131,CP,CP23,P808587,P806887,5,1,17,11,40,11,3,7,4,15,13,13,54,14.7,8.1,3,1,0
P810543,2003,203151,CP,CP121,P806886,P807497,.,.,P807497,14,10,40,10,9,203131,CP,CP23,P808587,P806887,5,2,17,11,40,11,3,7,4,15,13,13,54,15.8,9.9,3,1,0
